"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.4625,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.23333333333333,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2012","2012","PC","Percentage","0","Units",,,3,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.41,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.71333333333333,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.84,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.475833333333333,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.7225,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.795,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.193333333333333,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.148333333333333,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.0141666666666667,,
"BEL","Belgium","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2022","2022","PC","Percentage","0","Units",,,1.73333333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1960","1960","PC","Percentage","0","Units",,,5.18833333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1961","1961","PC","Percentage","0","Units",,,5.05833333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1962","1962","PC","Percentage","0","Units",,,5.09916666666667,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1963","1963","PC","Percentage","0","Units",,,5.09083333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1964","1964","PC","Percentage","0","Units",,,5.18416666666667,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1965","1965","PC","Percentage","0","Units",,,5.19916666666667,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1966","1966","PC","Percentage","0","Units",,,5.685,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1967","1967","PC","Percentage","0","Units",,,5.89833333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1968","1968","PC","Percentage","0","Units",,,6.725,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1969","1969","PC","Percentage","0","Units",,,7.55833333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1970","1970","PC","Percentage","0","Units",,,7.96583333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1971","1971","PC","Percentage","0","Units",,,6.945,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1972","1972","PC","Percentage","0","Units",,,7.225,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1973","1973","PC","Percentage","0","Units",,,7.52833333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1974","1974","PC","Percentage","0","Units",,,8.87,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1975","1975","PC","Percentage","0","Units",,,8.99333333333334,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1976","1976","PC","Percentage","0","Units",,,9.22916666666666,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1977","1977","PC","Percentage","0","Units",,,8.69333333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1978","1978","PC","Percentage","0","Units",,,9.23583333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1979","1979","PC","Percentage","0","Units",,,10.1791666666667,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1980","1980","PC","Percentage","0","Units",,,12.3383333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1981","1981","PC","Percentage","0","Units",,,14.9891666666667,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1982","1982","PC","Percentage","0","Units",,,14.4353333333333,"B","Break"
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1983","1983","PC","Percentage","0","Units",,,11.3985833333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1984","1984","PC","Percentage","0","Units",,,12.7100416666667,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1985","1985","PC","Percentage","0","Units",,,10.9118333333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1986","1986","PC","Percentage","0","Units",,,9.14554166666666,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1987","1987","PC","Percentage","0","Units",,,9.47070833333333,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1988","1988","PC","Percentage","0","Units",,,9.83091666666667,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1989","1989","PC","Percentage","0","Units",,,9.78225330371383,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1990","1990","PC","Percentage","0","Units",,,10.7270776087947,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1991","1991","PC","Percentage","0","Units",,,9.45592586580086,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1992","1992","PC","Percentage","0","Units",,,8.0612325036075,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1993","1993","PC","Percentage","0","Units",,,7.24507031495075,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1994","1994","PC","Percentage","0","Units",,,8.36486783988958,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.16179189079418,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.22991522366522,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.14307250132908,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.27905303030303,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.54110206882489,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.92541187165873,,
"CAN","Canada","IRLTLT01","Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark)","ST","Level, rate or national currency","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.48027224310777,,
